"Frame","N_Person","Xcenter","Ycenter","PerXmin","PerYmin","PerXmax","PerYmax","N_Handgun","HgXcenter","HgYcenter","HgXmin","HgYmin","HgXmax","HgYmax","Intersection","Included_Center","Intersection_Area","Hg_Area","Distance","Ground_Truth"
"921","0","511.45700073242","463.98474121094","421.62902832031","388.69358062744","601.28497314453","539.27590179443","0","439.15289306641","438.51287841797","421.06379508972","422.97452354431","457.24199104309","454.05123329163","Center_left","1","1106.7337057777","1124.2992948243","76.659635920885","1"
"921","0","511.45700073242","463.98474121094","421.62902832031","388.69358062744","601.28497314453","539.27590179443","1","251.68467712402","430.453125","237.92789554596","414.26992797852","265.44145870209","446.63632202148","No_intersection","0","0","890.51482663734","261.92752699673","0"
"921","0","511.45700073242","463.98474121094","421.62902832031","388.69358062744","601.28497314453","539.27590179443","2","106.399559021","397.64053344727","91.410537719727","375.34776306152","121.38858032227","419.93330383301","No_intersection","0","0","1336.5872407048","410.45472952519","0"
"921","1","55.740665435791","450.90377807617","0.036880493164062","358.80152893066","111.44445037842","543.00602722168","0","439.15289306641","438.51287841797","421.06379508972","422.97452354431","457.24199104309","454.05123329163","No_intersection","0","0","1124.2992948243","383.6123964251","0"
"921","1","55.740665435791","450.90377807617","0.036880493164062","358.80152893066","111.44445037842","543.00602722168","1","251.68467712402","430.453125","237.92789554596","414.26992797852","265.44145870209","446.63632202148","No_intersection","0","0","890.51482663734","197.00833720358","0"
"921","1","55.740665435791","450.90377807617","0.036880493164062","358.80152893066","111.44445037842","543.00602722168","2","106.399559021","397.64053344727","91.410537719727","375.34776306152","121.38858032227","419.93330383301","Center_right","1","893.22282965644","1336.5872407048","73.50712025155","1"
"921","2","182.65992736816","460.38436889648","94.178230285645","373.3201751709","271.14162445068","547.44856262207","0","439.15289306641","438.51287841797","421.06379508972","422.97452354431","457.24199104309","454.05123329163","No_intersection","0","0","1124.2992948243","257.42378201796","0"
"921","2","182.65992736816","460.38436889648","94.178230285645","373.3201751709","271.14162445068","547.44856262207","1","251.68467712402","430.453125","237.92789554596","414.26992797852","265.44145870209","446.63632202148","Inside","1","890.51482663734","890.51482663734","75.234934970729","1"
"921","2","182.65992736816","460.38436889648","94.178230285645","373.3201751709","271.14162445068","547.44856262207","2","106.399559021","397.64053344727","91.410537719727","375.34776306152","121.38858032227","419.93330383301","Center_left","1","1213.1881709641","1336.5872407048","98.754405812219","0"
"922","0","511.49426269531","464.05679321289","421.88760375977","389.01862335205","601.10092163086","539.09496307373","0","256.13604736328","432.87057495117","243.05043315887","417.96511936188","269.22166156769","447.77603054047","No_intersection","0","0","780.1881655297","257.25551179135","0"
"922","0","511.49426269531","464.05679321289","421.88760375977","389.01862335205","601.10092163086","539.09496307373","1","439.08154296875","438.54754638672","421.17757987976","423.11334133148","456.98550605774","453.98175144196","Center_left","1","1083.4164421512","1105.3337504674","76.774498707815","1"
"922","0","511.49426269531","464.05679321289","421.88760375977","389.01862335205","601.10092163086","539.09496307373","2","108.43186187744","397.32415771484","91.911184310913","374.34399032593","124.95253944397","420.30432510376","No_intersection","0","0","1518.5917434285","408.54931598717","0"
"922","1","58.384868621826","452.22958374023","-1.6284484863281","360.40994262695","118.39818572998","544.04922485352","0","256.13604736328","432.87057495117","243.05043315887","417.96511936188","269.22166156769","447.77603054047","No_intersection","0","0","780.1881655297","198.69650201986","0"
"922","1","58.384868621826","452.22958374023","-1.6284484863281","360.40994262695","118.39818572998","544.04922485352","1","439.08154296875","438.54754638672","421.17757987976","423.11334133148","456.98550605774","453.98175144196","No_intersection","0","0","1105.3337504674","380.94245760344","0"
"922","1","58.384868621826","452.22958374023","-1.6284484863281","360.40994262695","118.39818572998","544.04922485352","2","108.43186187744","397.32415771484","91.911184310913","374.34399032593","124.95253944397","420.30432510376","Center_right","1","1217.3514524812","1518.5917434285","74.292040899125","1"
"922","2","187.15249633789","460.05380249023","97.135040283203","373.87921905518","277.16995239258","546.22838592529","0","256.13604736328","432.87057495117","243.05043315887","417.96511936188","269.22166156769","447.77603054047","Inside","1","780.1881655297","780.1881655297","74.146194585515","1"
"922","2","187.15249633789","460.05380249023","97.135040283203","373.87921905518","277.16995239258","546.22838592529","1","439.08154296875","438.54754638672","421.17757987976","423.11334133148","456.98550605774","453.98175144196","No_intersection","0","0","1105.3337504674","252.8453353098","0"
"922","2","187.15249633789","460.05380249023","97.135040283203","373.87921905518","277.16995239258","546.22838592529","2","108.43186187744","397.32415771484","91.911184310913","374.34399032593","124.95253944397","420.30432510376","Center_left","1","1278.5015741109","1518.5917434285","100.65757111863","0"
"923","0","511.67599487305","464.00952148438","421.85389709473","389.35570526123","601.49809265137","538.66333770752","0","262.48583984375","432.44012451172","251.14590454102","418.33983230591","273.82577514648","446.54041671753","No_intersection","0","0","639.58560545417","251.18192647709","0"
"923","0","511.67599487305","464.00952148438","421.85389709473","389.35570526123","601.49809265137","538.66333770752","1","439.4889831543","438.76531982422","421.32299232483","423.10268115997","457.65497398376","454.42795848846","Center_left","1","1121.4786622078","1138.1094013598","76.473749602995","1"
"923","0","511.67599487305","464.00952148438","421.85389709473","389.35570526123","601.49809265137","538.66333770752","2","113.31398773193","397.00134277344","95.429319381714","373.87125015259","131.19865608215","420.13143539429","No_intersection","0","0","1654.696141735","403.9583948226","0"
"923","1","59.629802703857","452.96719360352","-1.5202865600586","361.34837341309","120.77989196777","544.58601379395","0","262.48583984375","432.44012451172","251.14590454102","418.33983230591","273.82577514648","446.54041671753","No_intersection","0","0","639.58560545417","203.89196249387","0"
"923","1","59.629802703857","452.96719360352","-1.5202865600586","361.34837341309","120.77989196777","544.58601379395","1","439.4889831543","438.76531982422","421.32299232483","423.10268115997","457.65497398376","454.42795848846","No_intersection","0","0","1138.1094013598","380.12457193836","0"
"923","1","59.629802703857","452.96719360352","-1.5202865600586","361.34837341309","120.77989196777","544.58601379395","2","113.31398773193","397.00134277344","95.429319381714","373.87125015259","131.19865608215","420.13143539429","Center_right","1","1172.7221838143","1654.696141735","77.551068214843","1"
"923","2","189.06100463867","460.10333251953","96.778198242188","375.39199066162","281.34381103516","544.81467437744","0","262.48583984375","432.44012451172","251.14590454102","418.33983230591","273.82577514648","446.54041671753","Inside","1","639.58560545417","639.58560545417","78.463109179897","1"
"923","2","189.06100463867","460.10333251953","96.778198242188","375.39199066162","281.34381103516","544.81467437744","1","439.4889831543","438.76531982422","421.32299232483","423.10268115997","457.65497398376","454.42795848846","No_intersection","0","0","1138.1094013598","251.33539983299","0"
"923","2","189.06100463867","460.10333251953","96.778198242188","375.39199066162","281.34381103516","544.81467437744","2","113.31398773193","397.00134277344","95.429319381714","373.87125015259","131.19865608215","420.13143539429","Up_left","1","1539.9521712042","1654.696141735","98.587380937855","0"
"924","0","511.64514160156","464.06335449219","421.61074829102","389.58184814453","601.67953491211","538.54486083984","0","439.49066162109","438.5283203125","421.28000831604","423.19916057587","457.70131492615","453.85748004913","Center_left","1","1106.4761218711","1116.6160536865","76.539577682462","1"
"924","0","511.64514160156","464.06335449219","421.61074829102","389.58184814453","601.67953491211","538.54486083984","1","264.861328125","431.54806518555","253.2180929184","416.37045001984","276.5045633316","446.72568035126","No_intersection","0","0","706.86617299875","248.91664193607","0"
"924","0","511.64514160156","464.06335449219","421.61074829102","389.58184814453","601.67953491211","538.54486083984","2","114.903175354","397.33618164062","95.358512878418","375.28880691528","134.44783782959","419.38355636597","No_intersection","0","0","1723.6339899183","402.31418490869","0"
"924","1","62.278968811035","453.26712036133","-0.96996688842773","360.88736724854","125.5279045105","545.64687347412","0","439.49066162109","438.5283203125","421.28000831604","423.19916057587","457.70131492615","453.85748004913","No_intersection","0","0","1116.6160536865","377.49952770766","0"
"924","1","62.278968811035","453.26712036133","-0.96996688842773","360.88736724854","125.5279045105","545.64687347412","1","264.861328125","431.54806518555","253.2180929184","416.37045001984","276.5045633316","446.72568035126","No_intersection","0","0","706.86617299875","203.74329354102","0"
"924","1","62.278968811035","453.26712036133","-0.96996688842773","360.88736724854","125.5279045105","545.64687347412","2","114.903175354","397.33618164062","95.358512878418","375.28880691528","134.44783782959","419.38355636597","Center_right","1","1330.3117650961","1723.6339899183","76.79568360563","1"
"924","2","190.36726379395","460.86663818359","98.10799407959","377.67112731934","282.6265335083","544.06214904785","0","439.49066162109","438.5283203125","421.28000831604","423.19916057587","457.70131492615","453.85748004913","No_intersection","0","0","1116.6160536865","250.12290536905","0"
"924","2","190.36726379395","460.86663818359","98.10799407959","377.67112731934","282.6265335083","544.06214904785","1","264.861328125","431.54806518555","253.2180929184","416.37045001984","276.5045633316","446.72568035126","Inside","1","706.86617299875","706.86617299875","80.055882627082","1"
"924","2","190.36726379395","460.86663818359","98.10799407959","377.67112731934","282.6265335083","544.06214904785","2","114.903175354","397.33618164062","95.358512878418","375.28880691528","134.44783782959","419.38355636597","Up_left","1","1515.8231539875","1723.6339899183","98.645565296314","0"
"925","0","510.90573120117","464.36288452148","421.4820022583","389.82775878906","600.32946014404","538.89801025391","0","439.65942382812","438.35272216797","420.99813461304","423.22957515717","458.32071304321","453.47586917877","Center_left","1","1114.2344777774","1128.8696808436","75.845664740649","1"
